,BASIN,CYCLONE NO,DATE,TECHNUM,TECH,TAU,LAT,LON,VMAX,MSLP,TYPE,RAD,WINDCODE,RAD1,RAD2,RAD3,RAD4,P Outer,R Outer,RMW,GUSTS,EYE,SUBREGION,MAXSEAS,INITIALS,DIR,SPEED,NAME,DEPTH,SEAS,SEASCODE,SEAS1,SEAS2,SEAS3,SEAS4,TIME
2704,AL,C1,2020-07-21 00:00:00,,BEST,0,235N,797W,15,1012,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS018,,0,,0,0,0,0,0
2705,AL,C1,2020-07-21 06:00:00,,BEST,0,241N,811W,20,1013,DB,0,,0,0,0,0,1014,120,100,0,0,,0,,0,0,GENESIS018,,0,,0,0,0,0,6
2706,AL,C1,2020-07-21 12:00:00,,BEST,0,247N,829W,20,1013,DB,0,,0,0,0,0,1014,120,100,0,0,,0,,0,0,GENESIS018,,0,,0,0,0,0,12
2707,AL,C1,2020-07-21 18:00:00,,BEST,0,251N,847W,25,1014,DB,0,,0,0,0,0,1015,120,100,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,18
2708,AL,C1,2020-07-22 00:00:00,,BEST,0,253N,861W,25,1012,DB,0,,0,0,0,0,1014,120,100,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,0
2709,AL,C1,2020-07-22 06:00:00,,BEST,0,255N,870W,25,1011,DB,0,,0,0,0,0,1013,120,100,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,6
2710,AL,C1,2020-07-22 12:00:00,,BEST,0,255N,874W,25,1011,DB,0,,0,0,0,0,1013,120,100,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,12
2711,AL,C1,2020-07-22 18:00:00,,BEST,0,255N,877W,30,1011,LO,0,,0,0,0,0,1013,120,40,40,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,18
2712,AL,C1,2020-07-23 00:00:00,,BEST,0,257N,879W,25,1009,LO,34,NEQ,0,0,0,0,1012,120,40,35,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,0
2713,EP,B5,2020-08-14 06:00:00,,BEST,0,101N,818W,20,1007,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS020,,0,,0,0,0,0,6
2714,EP,B5,2020-08-14 12:00:00,,BEST,0,101N,833W,20,1007,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS020,,0,,0,0,0,0,12
2715,EP,B5,2020-08-14 18:00:00,,BEST,0,101N,845W,20,1007,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS020,,0,,0,0,0,0,18
2716,EP,B5,2020-08-15 00:00:00,,BEST,0,99N,869W,20,1007,DB,0,,0,0,0,0,1008,150,60,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,0
2717,EP,B5,2020-08-15 06:00:00,,BEST,0,98N,889W,20,1008,DB,0,,0,0,0,0,1009,150,60,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,6
2718,EP,B5,2020-08-15 12:00:00,,BEST,0,97N,902W,25,1008,DB,0,,0,0,0,0,1009,150,60,35,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,12
2719,EP,B5,2020-08-15 18:00:00,,BEST,0,99N,915W,30,1008,LO,0,,0,0,0,0,1009,150,60,40,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,18
2720,EP,B5,2020-08-16 00:00:00,,BEST,0,104N,931W,30,1007,LO,0,,0,0,0,0,1009,150,60,40,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,0
2721,EP,B5,2020-08-16 06:00:00,,BEST,0,108N,948W,30,1006,LO,0,,0,0,0,0,1009,150,30,40,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,6
2722,EP,B5,2020-08-16 12:00:00,,BEST,0,111N,964W,30,1005,LO,34,NEQ,0,0,0,0,1008,150,30,0,0,E,0,,0,0,INVEST,M,0,,0,0,0,0,12
2723,AL,C5,2020-09-10 06:00:00,,BEST,0,107N,167W,20,1009,DB,0,,0,0,0,0,1011,180,120,0,0,,0,,0,0,GENESIS039,,0,,0,0,0,0,6
2724,AL,C5,2020-09-10 12:00:00,,BEST,0,107N,178W,20,1009,DB,0,,0,0,0,0,1011,180,120,0,0,,0,,0,0,GENESIS039,,0,,0,0,0,0,12
2725,AL,C5,2020-09-10 18:00:00,,BEST,0,107N,189W,20,1009,DB,0,,0,0,0,0,1011,180,120,0,0,,0,,0,0,GENESIS039,,0,,0,0,0,0,18
2726,AL,C5,2020-09-11 00:00:00,,BEST,0,107N,200W,20,1009,DB,0,,0,0,0,0,1011,180,120,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,0
2727,AL,C5,2020-09-11 06:00:00,,BEST,0,107N,215W,20,1009,DB,0,,0,0,0,0,1011,180,120,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,6
2728,AL,C5,2020-09-11 12:00:00,,BEST,0,110N,250W,25,1008,DB,0,,0,0,0,0,1011,180,120,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,12
2729,AL,C5,2020-09-11 18:00:00,,BEST,0,113N,273W,25,1008,DB,0,,0,0,0,0,1011,180,120,35,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,18
2730,AL,C5,2020-09-12 00:00:00,,BEST,0,114N,298W,25,1008,DB,0,,0,0,0,0,1011,180,120,35,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,0
2731,AL,C5,2020-09-12 06:00:00,,BEST,0,114N,312W,25,1007,DB,0,,0,0,0,0,1009,180,120,35,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,6
2732,AL,C5,2020-09-12 12:00:00,,BEST,0,113N,324W,25,1007,LO,0,,0,0,0,0,1009,150,120,35,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,12
2733,AL,A1,2020-05-25 18:00:00,,BEST,0,265N,795W,25,1013,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS002,,0,,0,0,0,0,18
2734,AL,A1,2020-05-26 00:00:00,,BEST,0,268N,803W,25,1012,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS002,,0,,0,0,0,0,0
2735,AL,A1,2020-05-26 06:00:00,,BEST,0,275N,808W,25,1012,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS002,,0,,0,0,0,0,6
2736,AL,A1,2020-05-26 12:00:00,,BEST,0,285N,810W,25,1010,LO,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS002,,0,,0,0,0,0,12
2737,AL,A1,2020-05-26 18:00:00,,BEST,0,293N,809W,25,1010,LO,0,,0,0,0,0,1013,120,60,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,18
2738,AL,A1,2020-05-27 00:00:00,,BEST,0,300N,805W,30,1010,DB,0,,0,0,0,0,1013,120,60,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,0
2739,AL,A1,2020-05-27 06:00:00,,BEST,0,310N,798W,40,1008,TS,34,NEQ,20,20,0,0,1012,120,60,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,6
2740,EP,10,2020-08-12 18:00:00,,BEST,0,131N,1271W,25,1006,LO,0,,0,0,0,0,1009,150,50,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,18
2741,EP,10,2020-08-13 00:00:00,,BEST,0,133N,1279W,25,1005,LO,0,,0,0,0,0,1008,150,40,35,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,0
2742,EP,10,2020-08-13 06:00:00,,BEST,0,135N,1288W,30,1004,TD,0,,0,0,0,0,1008,120,40,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,6
2743,EP,10,2020-08-13 12:00:00,,BEST,0,137N,1295W,30,1004,TD,0,,0,0,0,0,1009,120,40,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,12
2744,EP,10,2020-08-13 18:00:00,,BEST,0,140N,1303W,30,1004,TD,0,,0,0,0,0,1009,120,40,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,18
2745,EP,10,2020-08-14 00:00:00,,BEST,0,141N,1309W,30,1004,TD,0,,0,0,0,0,1008,120,40,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,0
2746,EP,10,2020-08-14 06:00:00,,BEST,0,140N,1314W,30,1004,TD,0,,0,0,0,0,1008,120,40,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,6
2747,EP,10,2020-08-14 12:00:00,,BEST,0,138N,1319W,30,1004,TD,0,,0,0,0,0,1008,120,40,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,12
2748,EP,10,2020-08-14 18:00:00,,BEST,0,136N,1325W,30,1004,TD,0,,0,0,0,0,1008,120,30,40,0,E,0,,0,0,TEN,S,12,NEQ,0,45,45,45,18
2749,EP,10,2020-08-15 00:00:00,,BEST,0,134N,1330W,30,1004,TD,0,,0,0,0,0,1007,120,30,40,0,E,0,,0,0,TEN,S,12,NEQ,0,45,45,45,0
2750,EP,10,2020-08-15 06:00:00,,BEST,0,133N,1333W,30,1004,TD,0,,0,0,0,0,1007,120,30,40,0,E,0,,0,0,TEN,S,12,NEQ,0,45,45,45,6
2751,EP,10,2020-08-15 12:00:00,,BEST,0,132N,1335W,30,1004,TD,0,,0,0,0,0,1007,120,30,40,0,E,0,,0,0,TEN,S,12,NEQ,0,45,45,45,12
2752,EP,10,2020-08-15 18:00:00,,BEST,0,131N,1337W,30,1004,TD,0,,0,0,0,0,1007,120,30,40,0,E,0,,0,0,TEN,S,12,NEQ,0,45,45,45,18
2753,EP,10,2020-08-16 00:00:00,,BEST,0,131N,1338W,30,1005,TD,0,,0,0,0,0,1007,120,30,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,0
2754,EP,10,2020-08-16 06:00:00,,BEST,0,133N,1338W,30,1006,TD,0,,0,0,0,0,1010,120,30,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,6
2755,EP,10,2020-08-16 12:00:00,,BEST,0,136N,1339W,25,1007,LO,0,,0,0,0,0,1010,120,30,40,0,E,0,,0,0,TEN,S,0,,0,0,0,0,12
2756,EP,10,2020-08-16 18:00:00,,BEST,0,141N,1340W,25,1007,LO,0,,0,0,0,0,1010,120,30,35,0,E,0,,0,0,TEN,S,0,,0,0,0,0,18
2757,EP,10,2020-08-17 00:00:00,,BEST,0,145N,1341W,25,1007,LO,0,,0,0,0,0,1010,120,30,0,0,,0,,0,0,TEN,,0,,0,0,0,0,0
2758,EP,10,2020-08-17 06:00:00,,BEST,0,148N,1346W,25,1007,LO,0,,0,0,0,0,1010,120,30,0,0,,0,,0,0,TEN,,0,,0,0,0,0,6
2759,EP,10,2020-08-17 12:00:00,,BEST,0,149N,1354W,20,1008,LO,0,,0,0,0,0,1009,120,50,0,0,E,0,,0,0,TEN,S,0,,0,0,0,0,12
2760,EP,10,2020-08-17 18:00:00,,BEST,0,150N,1362W,20,1009,LO,0,,0,0,0,0,1011,120,60,0,0,E,0,,0,0,TEN,S,0,,0,0,0,0,18
2761,EP,A8,2020-07-09 18:00:00,,BEST,0,135N,864W,15,0,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS011,,0,,0,0,0,0,18
2762,EP,A8,2020-07-10 00:00:00,,BEST,0,135N,879W,15,0,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS011,,0,,0,0,0,0,0
2763,EP,A8,2020-07-10 06:00:00,,BEST,0,135N,894W,15,0,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS011,,0,,0,0,0,0,6
2764,EP,A8,2020-07-10 12:00:00,,BEST,0,135N,909W,15,0,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS011,,0,,0,0,0,0,12
2765,EP,A8,2020-07-10 18:00:00,,BEST,0,135N,924W,15,0,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS011,,0,,0,0,0,0,18
2766,EP,A8,2020-07-11 00:00:00,,BEST,0,135N,939W,20,0,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS011,,0,,0,0,0,0,0
2767,EP,A8,2020-07-11 06:00:00,,BEST,0,134N,954W,20,1009,LO,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS011,,0,,0,0,0,0,6
2768,EP,A8,2020-07-11 12:00:00,,BEST,0,132N,967W,20,1009,LO,0,,0,0,0,0,1011,120,70,0,0,E,0,,0,0,INVEST,M,0,,0,0,0,0,12
2769,EP,A8,2020-07-11 18:00:00,,BEST,0,134N,982W,25,1008,LO,0,,0,0,0,0,1011,100,20,0,0,E,0,,0,0,INVEST,M,0,,0,0,0,0,18
2770,EP,A8,2020-07-12 00:00:00,,BEST,0,141N,998W,25,1008,LO,0,,0,0,0,0,1011,100,30,0,0,E,0,,0,0,INVEST,M,0,,0,0,0,0,0
2771,EP,A8,2020-07-12 06:00:00,,BEST,0,151N,1013W,25,1008,LO,0,,0,0,0,0,1011,100,30,0,0,E,0,,0,0,INVEST,M,0,,0,0,0,0,6
2772,EP,A8,2020-07-12 12:00:00,,BEST,0,154N,1031W,25,1007,LO,0,,0,0,0,0,1011,100,30,35,0,E,0,,0,0,INVEST,M,0,,0,0,0,0,12
2773,EP,A8,2020-07-12 18:00:00,,BEST,0,158N,1049W,30,1007,LO,0,,0,0,0,0,1011,100,30,40,0,E,0,,0,0,INVEST,D,0,,0,0,0,0,18
2774,EP,A8,2020-07-13 00:00:00,,BEST,0,162N,1070W,30,1007,LO,0,,0,0,0,0,1011,100,30,40,0,E,0,,0,0,INVEST,D,0,,0,0,0,0,0
2775,EP,A8,2020-07-13 06:00:00,,BEST,0,166N,1089W,30,1007,LO,0,,0,0,0,0,1011,100,25,35,0,E,0,,0,0,INVEST,D,0,,0,0,0,0,6
2776,EP,A8,2020-07-13 12:00:00,,BEST,0,167N,1104W,30,1007,LO,34,NEQ,0,0,0,0,1011,100,25,40,0,E,0,,0,0,INVEST,D,0,,0,0,0,0,12
2777,EP,A8,2020-07-13 18:00:00,,BEST,0,167N,1119W,30,1007,LO,34,NEQ,0,0,0,0,1011,100,25,0,0,E,0,,0,0,INVEST,D,0,,0,0,0,0,18
2778,AL,11,2020-08-10 18:00:00,,BEST,0,111N,342W,25,1009,LO,0,,0,0,0,0,1012,150,40,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,18
2779,AL,11,2020-08-11 00:00:00,,BEST,0,113N,354W,30,1008,LO,0,,0,0,0,0,1012,150,50,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,0
2780,AL,11,2020-08-11 06:00:00,,BEST,0,114N,368W,30,1008,TD,0,,0,0,0,0,1012,150,50,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,6
2781,AL,11,2020-08-11 12:00:00,,BEST,0,115N,382W,30,1008,TD,0,,0,0,0,0,1012,150,70,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,12
2782,AL,11,2020-08-11 18:00:00,,BEST,0,117N,396W,30,1008,TD,0,,0,0,0,0,1012,150,50,40,0,L,0,,0,0,ELEVEN,M,0,,0,0,0,0,18
2783,AL,11,2020-08-12 00:00:00,,BEST,0,119N,410W,30,1008,TD,0,,0,0,0,0,1012,150,40,40,0,L,0,,0,0,ELEVEN,M,0,,0,0,0,0,0
2784,AL,11,2020-08-12 06:00:00,,BEST,0,120N,423W,30,1008,TD,0,,0,0,0,0,1012,150,40,40,0,L,0,,0,0,ELEVEN,M,0,,0,0,0,0,6
2785,AL,11,2020-08-12 12:00:00,,BEST,0,121N,437W,30,1007,TD,0,,0,0,0,0,1012,150,40,40,0,L,0,,0,0,ELEVEN,M,0,,0,0,0,0,12
2786,AL,11,2020-08-12 18:00:00,,BEST,0,122N,449W,30,1007,TD,0,,0,0,0,0,1012,150,50,40,0,L,0,,0,0,ELEVEN,M,0,,0,0,0,0,18
2787,AL,11,2020-08-13 00:00:00,,BEST,0,124N,461W,30,1007,TD,0,,0,0,0,0,1012,150,60,40,0,L,0,,0,0,ELEVEN,M,0,,0,0,0,0,0
2788,AL,11,2020-08-13 06:00:00,,BEST,0,127N,473W,30,1007,TD,0,,0,0,0,0,1010,150,60,40,0,L,0,,0,0,ELEVEN,M,0,,0,0,0,0,6
2789,AL,11,2020-08-13 12:00:00,,BEST,0,134N,486W,40,1005,TS,34,NEQ,90,0,0,90,1010,150,90,50,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,120,0,0,0,12
2790,AL,11,2020-08-13 18:00:00,,BEST,0,140N,500W,40,1005,TS,34,NEQ,80,0,0,80,1010,150,80,50,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,120,0,0,70,18
2791,AL,11,2020-08-14 00:00:00,,BEST,0,145N,513W,35,1005,TS,34,NEQ,70,0,0,70,1010,150,70,50,0,L,0,,0,0,JOSEPHINE,M,0,,0,0,0,0,0
2792,AL,11,2020-08-14 06:00:00,,BEST,0,151N,528W,35,1005,TS,34,NEQ,70,0,0,70,1009,130,70,45,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,90,0,0,75,6
2793,AL,11,2020-08-14 12:00:00,,BEST,0,162N,542W,35,1005,TS,34,NEQ,70,0,0,70,1009,130,70,45,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,60,0,0,30,12
2794,AL,11,2020-08-14 18:00:00,,BEST,0,174N,556W,40,1004,TS,34,NEQ,80,0,0,60,1009,130,60,45,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,75,0,0,30,18
2795,AL,11,2020-08-15 00:00:00,,BEST,0,180N,569W,40,1004,TS,34,NEQ,80,0,0,40,1009,130,50,50,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,75,30,0,45,0
2796,AL,11,2020-08-15 06:00:00,,BEST,0,184N,583W,40,1005,TS,34,NEQ,80,0,0,20,1011,100,50,50,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,75,30,0,45,6
2797,AL,11,2020-08-15 12:00:00,,BEST,0,188N,597W,35,1007,TS,34,NEQ,90,0,0,0,1012,100,40,50,0,L,0,,0,0,JOSEPHINE,M,0,,0,0,0,0,12
2798,AL,11,2020-08-15 18:00:00,,BEST,0,196N,609W,35,1009,TS,34,NEQ,100,0,0,0,1013,100,60,50,0,L,0,,0,0,JOSEPHINE,M,12,NEQ,90,30,0,75,18
2799,AL,11,2020-08-16 00:00:00,,BEST,0,198N,621W,35,1009,TS,34,NEQ,100,0,0,0,1013,100,80,0,0,L,0,,0,0,JOSEPHINE,M,0,,0,0,0,0,0
2800,AL,11,2020-08-16 06:00:00,,BEST,0,200N,634W,30,1010,TD,0,,0,0,0,0,1013,100,90,45,0,L,0,,0,0,JOSEPHINE,M,0,,0,0,0,0,6
2801,AL,11,2020-08-16 12:00:00,,BEST,0,202N,645W,30,1010,TD,0,,0,0,0,0,1012,120,90,40,0,L,0,,0,0,JOSEPHINE,M,0,,0,0,0,0,12
2802,EP,A4,2020-06-22 12:00:00,,BEST,0,103N,948W,20,1009,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS006,,0,,0,0,0,0,12
2803,EP,A4,2020-06-22 18:00:00,,BEST,0,103N,956W,20,1009,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS006,,0,,0,0,0,0,18
2804,EP,A4,2020-06-23 00:00:00,,BEST,0,103N,964W,20,1009,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS006,,0,,0,0,0,0,0
2805,EP,A4,2020-06-23 06:00:00,,BEST,0,104N,972W,20,1009,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS006,,0,,0,0,0,0,6
2806,EP,A4,2020-06-23 12:00:00,,BEST,0,105N,980W,20,1009,DB,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,GENESIS006,,0,,0,0,0,0,12
2807,EP,A4,2020-06-23 18:00:00,,BEST,0,109N,990W,20,1009,DB,0,,0,0,0,0,1010,150,100,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,18
2808,EP,A4,2020-06-24 00:00:00,,BEST,0,112N,995W,20,1009,DB,0,,0,0,0,0,1010,150,0,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,0
2809,EP,A4,2020-06-24 06:00:00,,BEST,0,114N,1000W,20,1009,DB,0,,0,0,0,0,1010,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,6
2810,EP,A4,2020-06-24 12:00:00,,BEST,0,118N,1003W,25,1008,DB,0,,0,0,0,0,1010,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,12
2811,EP,A4,2020-06-24 18:00:00,,BEST,0,121N,1007W,25,1008,DB,0,,0,0,0,0,1010,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,18
2812,EP,A4,2020-06-25 00:00:00,,BEST,0,127N,1012W,25,1006,DB,0,,0,0,0,0,1009,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,0
2813,EP,A4,2020-06-25 06:00:00,,BEST,0,134N,1019W,25,1006,DB,0,,0,0,0,0,1009,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,6
2814,EP,A4,2020-06-25 12:00:00,,BEST,0,140N,1027W,25,1007,DB,0,,0,0,0,0,1009,150,150,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,12
2815,EP,A4,2020-06-25 18:00:00,,BEST,0,145N,1034W,25,1006,DB,0,,0,0,0,0,1009,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,18
2816,EP,A4,2020-06-26 00:00:00,,BEST,0,149N,1042W,30,1005,DB,0,,0,0,0,0,1007,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,0
2817,EP,A4,2020-06-26 06:00:00,,BEST,0,153N,1053W,30,1006,DB,0,,0,0,0,0,1007,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,6
2818,EP,A4,2020-06-26 12:00:00,,BEST,0,157N,1065W,25,1007,LO,0,,0,0,0,0,1009,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,12
2819,EP,A4,2020-06-26 18:00:00,,BEST,0,158N,1076W,25,1007,LO,0,,0,0,0,0,1009,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,18
2820,EP,A4,2020-06-27 00:00:00,,BEST,0,157N,1086W,25,1007,LO,0,,0,0,0,0,1009,150,120,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,0
2821,EP,A4,2020-06-27 06:00:00,,BEST,0,158N,1095W,20,1007,LO,0,,0,0,0,0,1009,150,120,0,0,,0,,0,0,INVEST,,0,,0,0,0,0,6
2822,EP,A4,2020-06-27 12:00:00,,BEST,0,162N,1102W,20,1007,LO,34,NEQ,0,0,0,0,1009,150,80,0,0,E,0,,0,0,INVEST,S,0,,0,0,0,0,12
2823,AL,E4,2020-10-16 00:00:00,,BEST,0,312N,554W,20,1014,LO,0,,0,0,0,0,1015,120,90,0,0,,0,,0,0,GENESIS062,,0,,0,0,0,0,0
2824,AL,E4,2020-10-16 06:00:00,,BEST,0,311N,549W,20,1014,LO,0,,0,0,0,0,1015,120,90,0,0,,0,,0,0,GENESIS062,,0,,0,0,0,0,6
2825,AL,E4,2020-10-16 12:00:00,,BEST,0,311N,552W,20,1013,LO,0,,0,0,0,0,1015,120,90,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,12
2826,AL,E4,2020-10-16 18:00:00,,BEST,0,309N,554W,25,1013,LO,0,,0,0,0,0,1017,240,90,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,18
2827,AL,E4,2020-10-17 00:00:00,,BEST,0,309N,559W,30,1009,LO,0,,0,0,0,0,1015,250,100,35,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,0
2828,AL,E4,2020-10-17 06:00:00,,BEST,0,307N,565W,30,1009,LO,0,,0,0,0,0,1015,250,100,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,6
2829,AL,E4,2020-10-17 12:00:00,,BEST,0,301N,568W,30,1008,LO,0,,0,0,0,0,1014,270,100,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,12
2830,AL,E4,2020-10-17 18:00:00,,BEST,0,295N,564W,30,1008,LO,0,,0,0,0,0,1014,270,100,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,18
2831,AL,E4,2020-10-18 00:00:00,,BEST,0,289N,563W,30,1006,LO,0,,0,0,0,0,1012,270,100,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,0
2832,AL,E4,2020-10-18 06:00:00,,BEST,0,280N,563W,30,1004,LO,0,,0,0,0,0,1010,270,100,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,6
2833,AL,E4,2020-10-18 12:00:00,,BEST,0,271N,565W,30,1004,LO,0,,0,0,0,0,1010,260,50,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,12
2834,AL,E4,2020-10-18 18:00:00,,BEST,0,262N,568W,30,1003,LO,0,,0,0,0,0,1009,270,90,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,18
2835,AL,E4,2020-10-19 00:00:00,,BEST,0,259N,563W,30,1003,LO,0,,0,0,0,0,1009,270,90,40,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,0
2836,AL,E4,2020-10-19 06:00:00,,BEST,0,256N,554W,30,1003,TD,0,,0,0,0,0,1009,270,90,40,0,L,0,,0,0,TWENTY-SEV,M,0,,0,0,0,0,6
2837,AL,E4,2020-10-19 12:00:00,,BEST,0,257N,553W,35,1000,DB,34,NEQ,70,40,0,60,1009,330,60,0,0,L,0,,0,0,TWENTY-SEV,M,0,,0,0,0,0,12
2838,AL,08,2020-07-23 00:00:00,,BEST,0,257N,883W,25,1009,TD,0,,0,0,0,0,1012,120,40,0,0,L,0,,0,0,EIGHT,S,0,,0,0,0,0,0
2839,AL,08,2020-07-23 06:00:00,,BEST,0,258N,890W,25,1009,TD,0,,0,0,0,0,1012,120,40,35,0,L,0,,0,0,EIGHT,S,0,,0,0,0,0,6
2840,AL,08,2020-07-23 12:00:00,,BEST,0,259N,897W,30,1009,TD,0,,0,0,0,0,1011,120,40,40,0,L,0,,0,0,EIGHT,M,0,,0,0,0,0,12
2841,AL,08,2020-07-23 18:00:00,,BEST,0,260N,904W,30,1006,TD,0,,0,0,0,0,1012,130,70,40,0,L,0,,0,0,EIGHT,M,0,,0,0,0,0,18
2842,AL,08,2020-07-24 00:00:00,,BEST,0,262N,911W,35,1002,TS,34,NEQ,30,0,0,0,1010,150,40,40,0,L,0,,0,0,EIGHT,M,0,,0,0,0,0,0
2843,AL,08,2020-07-24 06:00:00,,BEST,0,266N,920W,40,1001,TS,34,NEQ,40,40,0,0,1010,150,30,45,0,L,0,,0,0,HANNA,D,0,,0,0,0,0,6
2844,AL,08,2020-07-24 12:00:00,,BEST,0,271N,928W,45,1000,TS,34,NEQ,50,50,0,0,1010,150,30,50,0,L,0,,0,0,HANNA,D,12,NEQ,45,45,0,0,12
2845,AL,08,2020-07-24 18:00:00,,BEST,0,272N,937W,50,997,TS,34,NEQ,50,50,0,0,1010,150,30,55,0,L,0,,0,0,HANNA,D,12,NEQ,45,45,0,0,18
2846,AL,08,2020-07-24 18:00:00,,BEST,0,272N,937W,50,997,TS,50,NEQ,20,20,0,0,1010,150,30,55,0,L,0,,0,0,HANNA,D,12,NEQ,45,45,0,0,18
2847,AL,08,2020-07-25 00:00:00,,BEST,0,271N,945W,55,993,TS,34,NEQ,60,60,20,40,1008,150,25,60,0,L,0,,0,0,HANNA,D,0,,0,0,0,0,0
2848,AL,08,2020-07-25 00:00:00,,BEST,0,271N,945W,55,993,TS,50,NEQ,30,30,0,0,1008,150,25,60,0,L,0,,0,0,HANNA,D,0,,0,0,0,0,0
